time_of_day,route,stop_id,stop_name,direction,min_load,max_load,avg_load,stop_id,lat,long,us_housing_units_no_vehicle_po,us_housing_units_no_vehicle,us_population_low_income_po,us_population_low_income,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old,latitude,longitude,stop_rank
Evening,10.0,3025.0, BATTERY ST&BROADWAY SW-FS/BZ,Outbound,13.0,57.0,27.3333333333333,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79972,122.40146,1
Morning,10.0,3025.0, BATTERY ST&BROADWAY SW-FS/BZ,Outbound,28.0,56.0,42.2,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79972,122.40146,1
Evening,782.0,3025.0, BATTERY ST&BROADWAY SW-FS/BZ,Outbound,8.0,25.0,14.2,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79972,122.40146,1
Evening,12.0,3025.0, BATTERY ST&BROADWAY SW-FS/BZ,Outbound,8.0,28.0,15.3333333333333,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79972,122.40146,1
Morning,12.0,3025.0, BATTERY ST&BROADWAY SW-FS/BZ,Outbound,35.0,56.0,44.0,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79972,122.40146,1
Evening,782.0,3026.0, BATTERY ST&FILBERT ST SW-FS/,Outbound,5.0,12.0,8.0,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.80231,122.40187,1
Evening,782.0,3029.0, BATTERY ST&GREEN ST NW-NS/BZ,Outbound,6.0,21.0,12.0,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.80096,122.40157,1
Evening,10.0,3030.0, BATTERY ST&JACKSON ST NW-NS/,Outbound,13.0,57.0,28.5714285714286,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79885,122.4036,1
Morning,10.0,3030.0, BATTERY ST&JACKSON ST NW-NS/,Outbound,7.0,53.0,33.2,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79885,122.4036,1
Evening,782.0,3030.0, BATTERY ST&JACKSON ST NW-NS/,Outbound,9.0,25.0,15.0,37.8,122.4,0.322701688555,1599.0,0.138026607539,1804.0,13713.0,1804.0,0.0487804878049,1804.0,0.70066518847,1804.0,37.79885,122.4036,1
