lat,long,us_housing_units_no_vehicle,us_housing_units_no_vehicle_po,us_population_low_income,us_population_low_income_po,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_eighteen_to_twenty_four_years_old,us_population_twenty_five_to_sixty_four_years_old,us_population_twenty_five_to_sixty_four_years_old_po
37.78,122.45,0.216807367613,2606,0.236770583533,6255,13543,6255,0.2551558753,6255,0.578417266187,6255
37.78,122.41,0.709187279152,5660,0.569646017699,11300,8201,11300,0.120353982301,11300,0.666991150442,11300
37.79,122.43,0.351046982228,5683,0.21835694051,8825,13543,8825,0.0741076487252,8825,0.614277620397,8825
37.73,122.49,0.10447761194,536,0.0842654735272,1341,5287,1341,0.0626398210291,1341,0.475764354959,1341
37.71,122.39,0.0422535211268,71,0.450643776824,233,6773,233,0.0944206008584,233,0.557939914163,233
37.84,122.5,0.0454545454545,22,0.277777777778,36,951,36,0.0833333333333,36,0.833333333333,36
37.81,122.44,-1,-1,-1,-1,9148,0,-1,-1,-1,-1
37.72,122.43,0.17107093185,2157,0.303000491884,8132,9348,8132,0.103418593212,8132,0.545868175111,8132
37.7,122.41,0.0833333333333,156,0.227665706052,347,631,347,0.0634005763689,347,0.619596541787,347
37.83,122.54,-1,-1,-1,-1,70,0,-1,-1,-1,-1
37.77,122.46,0.210702341137,598,0.179282868526,1255,8515,1255,0.0884462151394,1255,0.662948207171,1255
37.83,122.53,-1,-1,0.0,1,70,1,0.0,1,1.0,1
37.73,122.5,0.125683060109,366,0.0327153762268,917,5287,917,0.0588876772083,917,0.486368593239,917
37.72,122.42,0.103225806452,310,0.172690763052,996,9348,996,0.0672690763052,996,0.557228915663,996
37.77,122.4,0.116279069767,86,0.0714285714286,196,8201,196,0.0867346938776,196,0.831632653061,196
37.74,122.38,0.403587443946,669,0.730088495575,2260,6773,2260,0.105752212389,2260,0.411946902655,2260
37.77,122.47,0.160990712074,646,0.158395649218,1471,8515,1471,0.0707002039429,1471,0.625424881033,1471
37.79,122.42,0.550180423996,8868,0.352527787738,13945,13543,13945,0.100968088921,13945,0.655360344209,13945
37.77,122.43,0.359320046893,5118,0.276879758056,9589,13543,9589,0.0951089790385,9589,0.776931901137,9589
37.75,122.5,0.119774919614,1244,0.165310865776,3442,5287,3442,0.076118535735,3442,0.53834979663,3442
37.79,122.46,0.238437359677,2227,0.206101984212,4687,8515,4687,0.0676338809473,4687,0.65478984425,4687
37.82,122.38,0.0309278350515,97,0.397959183673,98,13713,98,0.244897959184,98,0.663265306122,98
37.75,122.51,-1,-1,-1,-1,3630,0,-1,-1,-1,-1
